EmpID,StartDate,ExitDate,JobFamily,Supervisor,BusinessUnit,EmployeeStatus,EmployeeType,PayZone,EmployeeClassificationType,TerminationType,TerminationDescription,DepartmentType,DivisionGroup,DOB,Region,JobFunctionGroup,GenderCode,LocationCode,RaceDesc,MaritalDesc,Performance Score,Current Employee Rating,IsActive,Age,TenureDays,SeniorityLevel
3540,2020-03-12,2022-10-09,Sales,Dakota Robinson,CCDR,Active,Full-Time,Zone B,Part-Time,Retirement,American rule surface very figure.,Sales,Field Engineering / Operations,1983,Other,Project / Site Management,Male,18721,White,Widowed,Exceeds,4,False,42.06160164271047,941,Manager
3541,2020-04-06,2023-07-24,Sales,Melanie Garcia,SVG,Active,Full-Time,Zone B,Full-Time,Involuntary,Read stand western white article campaign dog.,Sales,Field Engineering / Operations,,Midwest,Field Operations,Male,78938,Black,Married,Exceeds,2,False,,1204,Manager
3542,2023-04-15,,Sales,Amanda Knight,EW,Active,Contract,Zone A,Temporary,Unk,,Sales,Field Engineering / Operations,1948,Midwest,Project / Site Management,Male,45456,White,Married,Needs Improvement,1,True,77.33333333333333,808,Manager
3543,2020-11-10,,Sales,Kimberly Cardenas,MSC,Active,Part-Time,Zone A,Temporary,Unk,,Sales,General Operations,,West,Labor & Site Work,Female,45509,Black,Single,Fully Meets,2,True,,1694,Manager
3544,2023-06-29,2023-07-09,Sales,Laura Salinas,TNS,Active,Contract,Zone A,Temporary,Retirement,Political likely land country.,Sales,Field Engineering / Operations,,West,Project / Site Management,Male,13902,Asian,Single,Fully Meets,2,False,,10,Manager
3545,2022-03-07,,Sales,Andres Jones,EW,Active,Full-Time,Zone C,Temporary,Unk,,IT/IS,Field Engineering / Operations,,West,Other,Female,9733,Black,Widowed,Fully Meets,1,True,,1212,Manager
3546,2021-07-31,2023-01-27,Sales,Jeffrey Huffman,CCDR,Active,Full-Time,Zone B,Part-Time,Voluntary,Baby million million soldier.,Sales,General Operations,,Midwest,Project / Site Management,Male,35786,Hispanic,Widowed,Exceeds,1,False,,545,Manager
3547,2022-01-20,,Sales,Sara Edwards,BPC,Active,Contract,Zone B,Full-Time,Unk,,Sales,Project Management,,South,Project / Site Management,Female,1919,Other,Married,Needs Improvement,2,True,,1258,Manager
3548,2021-07-11,2022-10-10,Sales,Stephen Garcia,WBL,Active,Part-Time,Zone A,Full-Time,Resignation,Bit reveal forget the.,Sales,General Operations,,South,Field Operations,Female,40135,White,Single,Fully Meets,1,False,,456,Manager
3549,2018-10-15,2020-10-18,Sales,Tracy Castro MD,TNS,Active,Full-Time,Zone C,Full-Time,Retirement,Fact southern recognize themselves type mean.,Sales,Field Engineering / Operations,,South,Field Operations,Female,72975,Black,Divorced,Fully Meets,2,False,,734,Manager
3550,2021-11-26,2022-10-14,Sales,Jennifer Hicks,SVG,Future Start,Part-Time,Zone C,Temporary,Resignation,Will person decade Republican.,Sales,Field Engineering / Operations,,South,Finance & Analysis,Male,57754,White,Divorced,Fully Meets,1,False,,322,Manager
3551,2018-08-11,,Sales,Victoria Bailey,PYZ,Active,Part-Time,Zone C,Part-Time,Unk,,Sales,Field Engineering / Operations,1954,South,Engineering,Male,81142,Black,Married,Needs Improvement,4,True,70.99247091033538,2516,Manager
3552,2020-02-16,2020-06-03,Sales,Maria Chan,PL,Active,Full-Time,Zone B,Full-Time,Retirement,Stand possible truth bank on meet daughter.,Sales,Field Engineering / Operations,1942,Other,Project / Site Management,Male,28714,White,Single,Needs Improvement,1,False,82.88843258042436,108,Manager
3553,2020-01-20,,Sales,Regina Martinez,NEL,Active,Contract,Zone C,Temporary,Unk,,Sales,Field Engineering / Operations,1949,Other,Project / Site Management,Male,50379,Black,Divorced,Fully Meets,4,True,76.15058179329226,1989,Manager
3554,2019-03-31,,Sales,Tonya Martin,MSC,Active,Part-Time,Zone C,Temporary,Unk,,Sales,HR / People Services,,Midwest,Other,Male,78385,Asian,Widowed,Fully Meets,1,True,,2284,Manager
3555,2023-01-06,2023-05-07,Sales,Daniel Wolf,EW,Active,Full-Time,Zone C,Temporary,Resignation,Choose list of all nor stock.,Sales,General Operations,1988,Midwest,Engineering,Female,48104,Hispanic,Widowed,Fully Meets,4,False,37.47022587268994,121,Manager
3556,2019-07-18,2020-01-15,Sales,Sarah Petersen,CCDR,Active,Full-Time,Zone B,Temporary,Retirement,Community material much behind.,Sales,Field Engineering / Operations,,West,Executive & Leadership,Male,86009,White,Single,Exceeds,2,False,,181,Manager
3557,2019-02-13,,Sales,Victoria Christian DDS,BPC,Active,Part-Time,Zone C,Temporary,Unk,,Sales,Field Engineering / Operations,1960,Northeast,Field Operations,Male,68837,Other,Single,Fully Meets,2,True,65.06776180698152,2330,Manager
3558,2018-12-30,,Production,Erin Moore,MSC,Active,Part-Time,Zone A,Part-Time,Unk,,Production       ,Logistics / Maintenance,1959,Northeast,Project / Site Management,Female,2145,Black,Single,Fully Meets,1,True,66.07529089664614,2375,Entry
3559,2019-11-06,2020-09-06,Production,Andrea Gutierrez,NEL,Active,Part-Time,Zone C,Full-Time,Retirement,Age approach seek person across yes care.,Production       ,Field Engineering / Operations,,Northeast,Admin & Support,Male,1960,White,Single,Fully Meets,2,False,,305,Entry
3560,2022-06-01,,Production,Wanda Ross DDS,MSC,Active,Contract,Zone C,Full-Time,Unk,,Production       ,Field Engineering / Operations,,Northeast,Field Operations,Female,2127,Asian,Divorced,Exceeds,4,True,,1126,Entry
3561,2023-03-28,,Production,Steven King,BPC,Active,Part-Time,Zone C,Temporary,Unk,,Production       ,General Operations,,Northeast,Field Operations,Female,2171,White,Married,Fully Meets,5,True,,826,Mid
3562,2019-05-21,2023-01-05,Production,Stephen Rodriguez,CCDR,Future Start,Contract,Zone B,Full-Time,Retirement,Whom summer common produce despite follow.,Production       ,Logistics / Maintenance,1954,Northeast,Project / Site Management,Female,1821,Other,Single,Exceeds,2,False,71.22792607802874,1325,Entry
3563,2019-01-01,,Production,Patricia Carter,WBL,Active,Contract,Zone B,Full-Time,Unk,,Production       ,Field Engineering / Operations,,Northeast,Other,Male,2148,Black,Widowed,PIP,4,True,,2373,Entry
3564,2019-01-26,2020-12-02,Production,Diana Johnson,SVG,Voluntarily Terminated,Full-Time,Zone C,Temporary,Resignation,Week degree party available measure.,Production       ,Field Engineering / Operations,1994,Northeast,Field Operations,Female,2122,White,Divorced,Fully Meets,1,False,30.647501711156742,676,Mid
3565,2021-09-11,,Production,Diana Good,WBL,Active,Part-Time,Zone B,Full-Time,Unk,,Production       ,General Operations,1968,Northeast,Field Operations,Male,1887,Other,Divorced,Fully Meets,4,True,57.14168377823409,1389,Entry
3566,2021-09-26,,Production,Desiree Stephens,PL,Active,Part-Time,Zone A,Part-Time,Unk,,Production       ,Field Engineering / Operations,1963,Northeast,Field Operations,Male,1460,Black,Single,Fully Meets,2,True,61.738535249828885,1374,Mid
3567,2023-03-04,,Production,Debra Garcia,EW,Active,Full-Time,Zone C,Full-Time,Unk,,Production       ,General Operations,1966,Northeast,Field Operations,Male,2747,Asian,Widowed,Fully Meets,4,True,58.82819986310746,850,Entry
3568,2023-07-11,2023-07-29,Production,Susan Brown,EW,Voluntarily Terminated,Full-Time,Zone B,Part-Time,Involuntary,Couple really very hear.,Production       ,Field Engineering / Operations,1974,Northeast,Project / Site Management,Male,2478,Asian,Divorced,Fully Meets,2,False,50.56262833675565,18,Entry
3569,2019-02-09,2020-08-28,Production,Margaret Hampton,MSC,Active,Part-Time,Zone B,Temporary,Involuntary,Trial little must kitchen recently.,Production       ,Field Engineering / Operations,,Northeast,Project / Site Management,Female,2763,Hispanic,Divorced,Fully Meets,2,False,,566,Entry
3570,2019-04-19,2021-10-26,Production,Brandon Miller,TNS,Voluntarily Terminated,Full-Time,Zone B,Temporary,Voluntary,Change instead determine share far leg ground.,Production       ,Field Engineering / Operations,,Northeast,Engineering,Female,2445,Asian,Married,Fully Meets,1,False,,921,Mid
3571,2022-07-07,2023-07-17,Production,Dr. Matthew Schmitt,NEL,Voluntarily Terminated,Part-Time,Zone C,Full-Time,Resignation,Heavy throughout program.,Production       ,Field Engineering / Operations,,Northeast,Engineering,Female,1886,White,Widowed,Fully Meets,4,False,,375,Entry
3572,2019-03-12,2020-05-19,Production,Shawn Berry,WBL,Active,Contract,Zone A,Part-Time,Retirement,Where first Mr remember crime.,Production       ,Field Engineering / Operations,1994,Northeast,Engineering,Male,2747,White,Single,Fully Meets,5,False,31.066392881587955,434,Entry
3573,2020-03-09,2021-10-17,Production,Brittany Martin,NEL,Active,Contract,Zone B,Full-Time,Involuntary,Cup purpose hundred region similar.,Production       ,Field Engineering / Operations,,Northeast,Field Operations,Female,2346,Asian,Divorced,Exceeds,4,False,,587,Entry
3574,2021-05-18,2022-01-04,Production,Timothy Weaver,WBL,Future Start,Contract,Zone B,Full-Time,Involuntary,News quite number answer program.,Production       ,Field Engineering / Operations,1951,Northeast,Labor & Site Work,Female,2124,Hispanic,Widowed,Fully Meets,1,False,74.15468856947297,231,Entry
3575,2021-04-28,2022-01-18,Production,Amanda Smith,MSC,Voluntarily Terminated,Part-Time,Zone A,Temporary,Resignation,Big large training region.,Production       ,Field Engineering / Operations,1987,Northeast,Labor & Site Work,Male,2445,Hispanic,Single,Exceeds,5,False,38.32443531827516,265,Entry
3576,2021-07-21,2023-04-26,Production,Marc Cummings,PL,Active,Full-Time,Zone B,Full-Time,Voluntary,Reflect off growth mouth have.,Production       ,Field Engineering / Operations,,Northeast,Project / Site Management,Female,2133,Asian,Single,Exceeds,4,False,,644,Mid
3577,2019-09-15,,Production,James Rodriguez,BPC,Active,Part-Time,Zone C,Temporary,Unk,,Production       ,Field Engineering / Operations,,Northeast,Field Operations,Male,2129,White,Widowed,Fully Meets,4,True,,2116,Entry
3578,2019-05-04,,Production,Elizabeth Sullivan MD,WBL,Active,Full-Time,Zone A,Temporary,Unk,,Production       ,Field Engineering / Operations,,Northeast,Field Operations,Male,1760,Hispanic,Married,Exceeds,2,True,,2250,Entry
3579,2021-05-20,,Production,Sean Marsh,BPC,Active,Full-Time,Zone C,Part-Time,Unk,,Production       ,Field Engineering / Operations,,Northeast,Labor & Site Work,Female,1851,Asian,Widowed,Needs Improvement,4,True,,1503,Mid
3580,2019-12-16,,Production,Kathryn Wilkinson,PYZ,Active,Full-Time,Zone C,Full-Time,Unk,,Production       ,Field Engineering / Operations,,Northeast,Project / Site Management,Male,41016,Other,Married,Fully Meets,4,True,,2024,Entry
3581,2020-11-20,2023-05-01,Production,Paul Walker,SVG,Active,Full-Time,Zone A,Part-Time,Voluntary,Memory high then mind concern carry level life.,Production       ,Field Engineering / Operations,1943,Northeast,Project / Site Management,Male,18389,Other,Divorced,Fully Meets,2,False,82.31622176591375,892,Entry
3582,2020-08-19,2022-05-04,Production,Elizabeth Robertson,TNS,Active,Part-Time,Zone B,Part-Time,Retirement,Other might rise today.,Production       ,Logistics / Maintenance,1968,Northeast,Labor & Site Work,Male,90676,Asian,Widowed,Fully Meets,4,False,56.89253935660506,623,Entry
3583,2021-04-28,2022-04-18,Production,Tasha Mayer,WBL,Active,Full-Time,Zone C,Temporary,Retirement,Others those data before major how.,Production       ,Field Engineering / Operations,,Northeast,Project / Site Management,Female,16011,White,Married,Needs Improvement,4,False,,355,Entry
3584,2020-08-14,,Production,Chris Walker,BPC,Active,Contract,Zone C,Full-Time,Unk,,Production       ,Field Engineering / Operations,1987,Northeast,Field Operations,Female,2051,Other,Married,Fully Meets,4,True,37.64818617385352,1782,Entry
3585,2021-12-22,,Production,Traci Floyd,CCDR,Active,Full-Time,Zone A,Full-Time,Unk,,Production       ,Logistics / Maintenance,,Northeast,Labor & Site Work,Female,3074,Black,Divorced,Fully Meets,4,True,,1287,Entry
3586,2019-02-01,2019-02-10,Production,Veronica Wiley,EW,Active,Part-Time,Zone B,Full-Time,Resignation,Identify next game leader.,Production       ,HR / People Services,,Northeast,Project / Site Management,Female,24711,Hispanic,Single,Fully Meets,2,False,,9,Entry
3587,2021-05-10,2021-12-17,Production,Katherine Gay,MSC,Active,Full-Time,Zone B,Temporary,Resignation,Society red to able.,Production       ,General Operations,,Northeast,Admin & Support,Male,74564,Other,Divorced,Fully Meets,2,False,,221,Entry
3588,2019-06-25,2019-08-15,Production,Paul Lopez,NEL,Active,Full-Time,Zone C,Full-Time,Retirement,Everybody no four arrive major ten culture.,Production       ,Logistics / Maintenance,1972,Northeast,Maintenance & Logistics,Male,14504,Black,Widowed,Fully Meets,2,False,53.31416837782341,51,Entry
3589,2019-04-25,,Production,Jay Bush,PL,Active,Contract,Zone B,Temporary,Unk,,Production       ,Field Engineering / Operations,1951,Northeast,Labor & Site Work,Male,2683,White,Single,Fully Meets,1,True,73.91375770020534,2259,Entry
3590,2021-02-25,2022-10-13,Production,Jessica Allen,PYZ,Future Start,Part-Time,Zone C,Full-Time,Retirement,Country as dream project office.,Production       ,Field Engineering / Operations,,Northeast,Labor & Site Work,Male,66167,Asian,Widowed,Fully Meets,4,False,,595,Entry
3591,2021-11-23,2023-05-29,Production,Dr. William Thompson,SVG,Future Start,Contract,Zone B,Part-Time,Voluntary,Quality decade director.,Production       ,Field Engineering / Operations,,Northeast,Project / Site Management,Female,21634,White,Married,Needs Improvement,5,False,,552,Entry
3592,2021-10-05,2022-06-18,Production,Mrs. Audrey Gonzalez DDS,TNS,Future Start,Contract,Zone B,Full-Time,Voluntary,Particular network available hospital.,Production       ,Field Engineering / Operations,,Northeast,Field Operations,Male,9454,Other,Single,Fully Meets,3,False,,256,Entry
3593,2020-05-30,,Production,Ashley Bradshaw,WBL,Active,Contract,Zone A,Full-Time,Unk,,Production       ,General Operations,1949,Northeast,Project / Site Management,Male,48453,Asian,Married,Fully Meets,1,True,75.63586584531143,1858,Entry
3594,2018-12-11,,Production,Ashley Meyer,PYZ,Active,Part-Time,Zone B,Part-Time,Unk,,Production       ,Field Engineering / Operations,,Northeast,Field Operations,Male,72888,Black,Married,Needs Improvement,1,True,,2394,Entry
3595,2020-09-22,2022-09-14,Production,Nicole Delgado,WBL,Active,Contract,Zone A,Temporary,Resignation,Dark meeting play room head join truth involve.,Production       ,Field Engineering / Operations,1952,Northeast,Field Operations,Male,56703,Other,Divorced,Fully Meets,1,False,73.3305954825462,722,Entry
3596,2019-07-28,,Production,John Henry,NEL,Active,Part-Time,Zone C,Full-Time,Unk,,Production       ,Field Engineering / Operations,,Northeast,Field Operations,Male,33998,Other,Single,Needs Improvement,2,True,,2165,Entry
3597,2020-06-06,2021-04-14,Production,Autumn Decker,PYZ,Future Start,Contract,Zone C,Part-Time,Retirement,Democrat themselves deal future early.,Production       ,General Operations,,Northeast,Project / Site Management,Female,17650,Black,Single,Fully Meets,1,False,,312,Mid
3598,2018-09-28,2023-08-05,Production,Alex Moore,SVG,Voluntarily Terminated,Part-Time,Zone A,Full-Time,Resignation,Majority executive plan imagine.,Production       ,Project Management,1950,Northeast,Project / Site Management,Female,72750,Other,Married,Needs Improvement,1,False,74.73511293634498,1772,Mid
3599,2020-04-12,,Production,Dana Smith,TNS,Active,Part-Time,Zone A,Temporary,Unk,,Production       ,General Operations,,Northeast,Field Operations,Female,14044,White,Divorced,Fully Meets,2,True,,1906,Mid
3600,2022-11-01,,Production,Bobby Serrano,WBL,Active,Contract,Zone B,Temporary,Unk,,Production       ,Field Engineering / Operations,1949,Northeast,Field Operations,Female,34810,White,Single,Fully Meets,2,True,75.73169062286105,973,Mid
3601,2022-11-21,,Production,Robert Riley,BPC,Active,Part-Time,Zone B,Full-Time,Unk,,Production       ,Field Engineering / Operations,,Northeast,Finance & Analysis,Female,75187,White,Married,Fully Meets,5,True,,953,Mid
3602,2021-04-11,2023-05-24,Production,Crystal Mcneil,CCDR,Voluntarily Terminated,Full-Time,Zone B,Part-Time,Involuntary,Quality audience deal assume.,Production       ,Field Engineering / Operations,1994,Northeast,Engineering,Female,30766,Hispanic,Married,Fully Meets,5,False,30.718685831622174,773,Mid
3603,2018-11-29,2019-02-21,Production,Christine Costa,EW,Voluntarily Terminated,Full-Time,Zone A,Part-Time,Resignation,To trial deep.,Production       ,Field Engineering / Operations,,Northeast,Field Operations,Female,58348,White,Married,Fully Meets,2,False,,84,Mid
3604,2019-01-16,2022-08-31,Production,Mark Hale,MSC,Active,Part-Time,Zone B,Full-Time,Resignation,Sometimes surface page stand area.,Production       ,Field Engineering / Operations,1948,Northeast,Project / Site Management,Female,44626,Hispanic,Divorced,Needs Improvement,4,False,77.31143052703628,1323,Mid
3605,2019-09-18,,Production,Destiny Johnson,CCDR,Active,Contract,Zone C,Temporary,Unk,,Production       ,Field Engineering / Operations,,Northeast,Field Operations,Male,2315,Other,Divorced,Fully Meets,4,True,,2113,Entry
3606,2019-08-01,2023-01-20,Production,Eric Gonzales,SVG,Voluntarily Terminated,Part-Time,Zone C,Full-Time,Involuntary,Poor list reduce reality.,Production       ,Consulting / Client Delivery,,Northeast,Engineering,Male,95618,Other,Divorced,Fully Meets,3,False,,1268,Entry
3607,2019-06-18,2021-04-14,Production,Christopher Murray,EW,Active,Full-Time,Zone A,Full-Time,Resignation,Finally build do analysis beyond heavy.,Production       ,Project Management,1976,Northeast,Project / Site Management,Male,15195,Other,Married,Fully Meets,5,False,48.90896646132786,666,Entry
3608,2019-02-13,,Production,Ashley Williamson,MSC,Active,Full-Time,Zone C,Part-Time,Unk,,Production       ,Field Engineering / Operations,1979,Northeast,Field Operations,Male,74447,Other,Married,Fully Meets,3,True,45.987679671457904,2330,Entry
3609,2021-06-02,,Production,Frederick Harrison,TNS,Active,Contract,Zone B,Full-Time,Unk,,Production       ,Logistics / Maintenance,1993,Northeast,Other,Female,21318,Other,Widowed,Fully Meets,3,True,32.06023271731691,1490,Entry
3610,2018-10-11,,Production,Brian Arnold,PYZ,Active,Part-Time,Zone C,Full-Time,Unk,,Production       ,Field Engineering / Operations,1973,Northeast,Labor & Site Work,Female,51430,Other,Single,Fully Meets,3,True,52.23271731690623,2455,Entry
3611,2021-03-09,,Production,Lori Reed,WBL,Active,Contract,Zone C,Full-Time,Unk,,Production       ,Project Management,,Northeast,Field Operations,Female,85651,Hispanic,Married,Fully Meets,2,True,,1575,Entry
3612,2022-01-23,,Production,Trevor Rodriguez,NEL,Active,Contract,Zone A,Part-Time,Unk,,Production       ,Field Engineering / Operations,,Northeast,Field Operations,Male,68900,Black,Single,PIP,4,True,,1255,Entry
3613,2019-02-24,,Production,Jason Owens,PL,Active,Contract,Zone B,Part-Time,Unk,,Production       ,Field Engineering / Operations,,Northeast,Labor & Site Work,Male,9241,Asian,Married,Exceeds,1,True,,2319,Entry
3614,2020-01-08,2021-07-02,Production,Clifford Martinez,BPC,Active,Contract,Zone B,Temporary,Voluntary,Store common between real.,Production       ,Project Management,,Northeast,Field Operations,Male,23691,White,Married,Fully Meets,2,False,,541,Entry
